Referral URL	Sessions
http://www.getjealous.com/blog.php?action=showdiaryentry&diary_id=2108207&go=evanmccall1128	1
http://www.google.com/search?q=Cornell+biology+lab+tutorials&rls=com.microsoft:en-us&ie=UTF-8&oe=UTF-8&startIndex=&startPage=1&surl=1&safe=active	1
http://www.google.com/url?sa=t&rct=j&q=&esrc=s&frm=1&source=web&cd=1&ved=0CCEQFjAA&url=http%3A%2F%2Fguides.library.cornell.edu%2Fscifinder&ei=2tnnTs7_POrp0QGP_aWLCg&usg=AFQjCNGLLwFEzl8J9XPc7ePC_Ot-pqOQEA	1
http://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0CBwQFjAA&url=http%3A%2F%2Fguides.library.cornell.edu%2Fgrants&ei=h_PKTpKLA8rhiAKdntiDDA&usg=AFQjCNFKFWvdeJWH4n3cO7M-ipE3Y17UeA	1
http://www.google.com/url?sa=t&rct=j&q=microbiology%20lab%20guides&source=web&cd=33&ved=0CEgQFjACOB4&url=http%3A%2F%2Fguides.library.cornell.edu%2FFDSC3950&ei=sGYXT4CvA4Xo0QGL-qHoAg&usg=AFQjCNE2YcRltXvzjeq_RY0_6VtNy3KLQw	1
http://www.google.com/url?sa=t&rct=j&q=rap%20music%20bibliography&source=web&cd=3&ved=0CDoQFjAC&url=http%3A%2F%2Fguides.library.cornell.edu%2Fhiphopbibliography&ei=6MrWTtKJIqiI2gWa56Fn&usg=AFQjCNEkOtgevCB2a7FMb8NnxFtgkZH6iw	1
http://www.google.com/url?sa=t&rct=j&q=cornell+library+qr+codes&source=web&cd=1&ved=0CCEQFjAA&url=http%3A%2F%2Fguides.library.cornell.edu%2Fqr&ei=KajwTsuLJsWi2gWqwpCLAg&usg=AFQjCNGlZCFGG-GvVD3ajV8aKHwbvPM90w	1
http://www.snowboots-on-sales.com/ugg-classic-stripe-cable-knit-c-93.html	1
http://www.cornell.edu/search/?tab=&q=Linda%20Bryan	1
http://www.18likfilm.tk/	1
http://www.google.com/url?sa=t&rct=j&q=bloomberg%20training&source=web&cd=3&ved=0CD8QFjAC&url=http%3A%2F%2Fguides.library.cornell.edu%2Fbloomberg&ei=q7HCTqCIA9TH0AHdiviWDw&usg=AFQjCNGLEyT8wSLa4Nr3LNT3sbl4caaicg	1
http://guides.library.cornell.edu/content.php?pid=188687&sid=1590430	1
http://www.cornell.edu/search/?q=ILROB%206221%20-%20Dialogues%20on%20Diversity:%20Learning%20to%20Work%20Cross-Culturally	1
http://search.yahoo.com/search;_ylt=A0oG7mXRs8pOt0wArwRXNyoA?p=Camille+Andrews&ei=utf-8&fr=b2ie7&xargs=0&pstart=1&b=11&xa=GJyC8702yzngFNDthePPLQ--,1321993553	1
http://www.cornell.edu/search/index.cfm?q=case+studies+BEE&sa=Search&output=xml_no_dtd&client=google-csbe&cx=012404574275687773960%3Axo00k3nliga	1
http://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=5&ved=0CDkQFjAE&url=http%3A%2F%2Fguides.library.cornell.edu%2Fcss4100&ei=2x_1TpbgDuKIiAKpxbSJDQ&usg=AFQjCNGJbUcEbJ4mA-vzoWCSP3ECh4KSWQ	1
http://www.google.com/url?sa=t&rct=j&q=cornell%20%22perspectives%20of%20macho%20madness%22&source=web&cd=1&ved=0CB0QFjAA&url=http%3A%2F%2Fguides.library.cornell.edu%2Fmachomadness&ei=ZBDFTvGqGYiItwey4rm5Cg&usg=AFQjCNG9XeFYtRhRovFgscFGPKAtz74q6g	1
http://www.bing.com/search?q=introduction+to+policy+analysis+cornell&qs=n&form=QBRE&pq=introduction%2520to%2520policy%2520analysis%2520cornell&sc=0-32&sp=-1&sk=	1
http://www.tanie-suple.pl/	1
http://guides.library.cornell.edu/music2303fall11?hs=a	1
http://www.google.com/url?sa=t&rct=j&q=&esrc=s&frm=1&source=web&cd=1&ved=0CCUQFjAA&url=http%3A%2F%2Fguides.library.cornell.edu%2Fhist1230&ei=rSM4T8ykK6jq0gGmjMHUAg&usg=AFQjCNG9C13dJQKCRRrAfutwm1hqyFq12A	1
http://www.google.com/url?sa=t&rct=j&q=cornel%20engineering%203500%20summon&source=web&cd=1&ved=0CCYQFjAA&url=http%3A%2F%2Fguides.library.cornell.edu%2F3500&ei=Kk5AT8buBIr50gHErMS6Bw&usg=AFQjCNHdfKVL4fuKylZi3XOT8NNKiWOt5Q	1
http://www.google.com/imgres?q=a+d+white+reading+room+cornell&hl=en&gbv=2&biw=1544&bih=887&tbm=isch&tbnid=yayz2BfwAPBsdM:&imgrefurl=http://guides.library.cornell.edu/ssfocus&docid=0Dq2qIbdlrV3-M&imgurl=http://farm3.static.flickr.com/2276/2397952045_2802a7e64d.jpg&w=333&h=500&ei=-xHITvKKC8qSiQKu6pXsDw&zoom=1&iact=rc&dur=289&sig=104983458337827418539&page=2&tbnh=162&tbnw=121&start=24&ndsp=28&ved=1t:429,r:25,s:24&tx=101&ty=52	1
http://www.google.com/url?sa=t&rct=j&q=&esrc=s&frm=1&source=web&cd=57&ved=0CEsQFjAGODI&url=http%3A%2F%2Fguides.library.cornell.edu%2Faccounting&ei=9FVGT7jhG8_J8gPr8e2hDg&usg=AFQjCNEGtKyqkl72F83FwVzUmaoWMnOWcA&sig2=zd-PYtdLbDsO8uOZqEHEnA	1
http://web.search.cornell.edu/search?output=xml_no_dtd&client=default_frontend&proxystylesheet=default_frontend&q=cheme%204620%20library	1
http://www.google.com/url?sa=t&rct=j&q=queer%20south&source=web&cd=4&ved=0CDsQFjAD&url=http%3A%2F%2Fguides.library.cornell.edu%2Fengl1105er&ei=M94gT_OkL4zkggemnb3mCA&usg=AFQjCNGy_RbfGHI4VI7j1tJHQ9vECO9LgQ&sig2=OXmsmx2N70Z3SZCxRTIpow	1
http://www.google.com/url?sa=t&rct=j&q=cornell%20engl%201167%202011%20fall%20final&source=web&cd=12&ved=0CCAQFjABOAo&url=http%3A%2F%2Fguides.library.cornell.edu%2Fengl1167cg&ei=UMjKTsb8K8SRsAKXjaEv&usg=AFQjCNHyXTCZ6TKJXsD94HhuOifs6dhIlw	1
http://www.google.com/url?sa=t&rct=j&q=cornell%20memoir%20and%20memory%20yao&source=web&cd=2&ved=0CCQQFjAB&url=http%3A%2F%2Fguides.library.cornell.edu%2Fengl1134jm&ei=yq4dT8LyComtgwfKxqmdCw&usg=AFQjCNH3DF_0vGM3DoMLYscqeHphzV1ENg	1
http://www.google.es/url?sa=t&rct=j&q=cornerll+aleman&source=web&cd=1&ved=0CCYQFjAA&url=http%3A%2F%2Fguides.library.cornell.edu%2Fcontent.php%3Fpid%3D7128%26sid%3D47293&ei=zVdCT-6JCfOK4gTT4_mLCA&usg=AFQjCNGOoJPi_eHd4oWalAhwkCWKBExSog	1
http://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=2&ved=0CCMQFjAB&url=http%3A%2F%2Fguides.library.cornell.edu%2Fntres4300&ei=-77PTtGLKYPk0QHbiv0i&usg=AFQjCNHESqA38PRfxKSw1AJ83pBFVetmdw	1
http://www.google.com/url?sa=t&rct=j&q=cornell%20university%20library%20guides&source=web&cd=1&ved=0CCQQFjAA&url=http%3A%2F%2Fguides.library.cornell.edu%2F&ei=aVy1TuWCCaLa0QHQuczRBw&usg=AFQjCNE1m8VqXBhrB3kZD_6kUL-nRfGBWQ	1
http://www.google.com/url?sa=t&rct=j&q=bloomberg%20essentials%20training%20program&source=web&cd=1&sqi=2&ved=0CB0QFjAA&url=http%3A%2F%2Fguides.library.cornell.edu%2Fbloomberg&ei=gxPETr_0DenM2AXko9niDg&usg=AFQjCNGLEyT8wSLa4Nr3LNT3sbl4caaicg	1
http://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cts=1330578909293&ved=0CDAQFjAA&url=http%3A%2F%2Fguides.library.cornell.edu%2FHADM4430&ei=2wVPT9GVL4Lg0QH3orTfDQ&usg=AFQjCNGKU-Gs8uieBwFZGaJQs0Gqtlw4mA&sig2=JABVnXYOIdxmaJAdh1s5yg	1
http://www.studnie-depresyjne44.jelenia-gora.pl/article/odziez-antyelektrostatyczna	1
http://www.google.co.uk/imgres?q=sound+art&start=210&num=10&hl=en&client=firefox-a&rls=org.mozilla:en-GB:official&channel=np&biw=1366&bih=665&tbm=isch&tbnid=LrTh7FtuSx7eKM:&imgrefurl=http://guides.library.cornell.edu/coml1126bm&docid=hdvOy_6oWlPu6M&imgurl=http://www.privateline.com/TelephoneHistory/speech.jpg&w=450&h=349&ei=Kab0TudTi5s66f346Q4&zoom=1&iact=hc&vpx=363&vpy=200&dur=626&hovh=198&hovw=255&tx=97&ty=114&sig=101330119150442755787&sqi=2&page=12&tbnh=129&tbnw=172&ndsp=20&ved=1t:429,r:8,s:210	1
http://www.facebook.com/l.php?u=http%3A%2F%2Fguides.library.cornell.edu%2Fzombies&h=jAQHSZFStAQFAThmXJvVOyEPi2uAOg06m8lf9J_Ikjh4xVg	1
http://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0CB4QFjAA&url=http%3A%2F%2Fguides.library.cornell.edu%2Fwshtakeover&ei=g8zsToujL-PV0QHhrPGiCQ&usg=AFQjCNEsnv070W5iLalHIFVM8SQ0qlzZUg&sig2=q1Myke75Gju0H1msKFeuCA	1
http://guides.library.cornell.edu/search.php?iid=41&c=0&gid=0&pid=301057&search=college%20apparel	1
http://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0CCUQFjAA&url=http%3A%2F%2Fguides.library.cornell.edu%2FILROB5790&ei=vZgVT8CMJ6vH0AHn3s3KAw&usg=AFQjCNFZj9kYNykO-JpRf0QdbI0xJL72xA	1
http://www.google.com/url?sa=t&rct=j&q=biomi%203910&source=web&cd=1&ved=0CBoQFjAA&url=http%3A%2F%2Fguides.library.cornell.edu%2Fbiomi3910&ei=7a3ATtWQFuTE0AGJ1uniBA&usg=AFQjCNE9EbT2oOgsauAq3iAJ36AyCdjGnA	1
http://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0CCIQFjAA&url=http%3A%2F%2Fguides.library.cornell.edu%2FILRLR2050&ei=7_XxTsj6AajZ0QGexaWMAg&usg=AFQjCNFgq2ZECbtEa3wHTCS735z1nfKLlg&sig2=wL94Jq9TLEYrCxeYOzDSVQ	1
http://images.search.yahoo.com/images/view;_ylt=A0PDoX8.ZE5PH3sAn1uJzbkF;_ylu=X3oDMTBlMTQ4cGxyBHNlYwNzcgRzbGsDaW1n?back=http%3A%2F%2Fimages.search.yahoo.com%2Fsearch%2Fimages%3Fp%3Dmusic%2Bimages%26n%3D30%26ei%3Dutf-8%26y%3DSearch%2BImages%26tab%3Dorganic%26ri%3D0&w=1126&h=801&imgurl=1.bp.blogspot.com%2F-fa404M_z6Pc%2FTcsMHYT_R4I%2FAAAAAAAAKZo%2F76Qa3g4Lm6o%2Fs1600%2FMusic_image001.jpg&rurl=http%3A%2F%2Fwww.greatfun4kidsblog.com%2F2011%2F05%2Fsweet-music-for-soul.html&size=272+KB&name=image+found+here+music+medicine+for+my+soul+after+silence+that+which+...&p=music+images&oid=595a4c872dfd9c6e9f31a24d90bc26c2&fr2=&fr=&tt=image%2Bfound%2Bhere%2Bmusic%2Bmedicine%2Bfor%2Bmy%2Bsoul%2Bafter%2Bsilence%2Bthat%2Bwhich%2B...&b=0&ni=488&no=0&tab=organic&ts=&sigr=122f8aogb&sigb=13adbbh4e&sigi=12r33ofju&.crumb=IIiZXMKn.Gi	1
http://web.search.cornell.edu/search?output=xml_no_dtd&client=default_frontend&proxystylesheet=default_frontend&q=contemporary%20moral%20issues	1
http://www.bing.com/images/search?q=music&view=detail&id=FB2B3B3627BBE185D4B6919EB886ECAFE877A7F7&first=0&qft=+filterui%3aimagesize-wallpaper&qpvt=music&FORM=IDFRIR	1
http://images.search.yahoo.com/images/view;_ylt=A2KJkesny_1ORQMA_1GJzbkF;_ylu=X3oDMTBlMTQ4cGxyBHNlYwNzcgRzbGsDaW1n?back=http%3A%2F%2Fimages.search.yahoo.com%2Fsearch%2Fimages%3Fp%3Dmusic%26n%3D30%26ei%3Dutf-8%26fr%3Dfptb-hpd04%26tab%3Dorganic%26ri%3D29&w=1024&h=768&imgurl=2.bp.blogspot.com%2F_h31Zoh4OVwM%2FSxFExuSE7mI%2FAAAAAAAAABQ%2FCTpfVIAdOkA%2Fs1600%2FBob_Marley_wallpaper_picture_image_free_music_Reggae_desktop_wallpaper_1024.jpg&rurl=http%3A%2F%2Fguides.library.cornell.edu%2Fmusic1301&size=95+KB&name=Music+1301+-+MUSIC+1301%3A+Intro+to+World+Music+I%3A+Africa+and+the+...&p=music&oid=77dfd4eacaa274b932776e819e379956&fr2=&fr=fptb-hpd04&tt=Music%2B1301%2B-%2BMUSIC%2B1301%253A%2BIntro%2Bto%2BWorld%2BMusic%2BI%253A%2BAfrica%2Band%2Bthe%2B...&b=0&ni=32&no=29&tab=organic&ts=&sigr=11bhl6lbg&sigb=132kuskl6&sigi=14o06huid&.crumb=Xg1UponzoA5	1
http://www.google.com.au/url?sa=t&rct=j&q=social%2C%20political%20and%20educational%20context%20of%20america&source=web&cd=1&ved=0CB8QFjAA&url=http%3A%2F%2Fguides.library.cornell.edu%2Feduc271&ei=JoW4TqfXGO3MiQKFpIzvBA&usg=AFQjCNErjgAecoXa25g8EwxCi3DP7SaorQ	1
http://translate.googleusercontent.com/translate_c?hl=id&langpair=en%7Cid&rurl=translate.google.com&u=http://www.ilr.cornell.edu/library/research/subjectguides/organizationalbehavior.html&usg=ALkJrhhiQtyCrFlgrgdbxKSavsp5zNMAhw	1
http://www.google.com/imgres?imgurl=http://www.library.cornell.edu/olinuris/ref/clio.jpg&imgrefurl=http://guides.library.cornell.edu/histhonors&usg=__vKGUtG3C8WQNFbMk1DnKvgQGxjM=&h=239&w=156&sz=22&hl=ru&start=18&zoom=1&tbnid=FDXX53v64eVYzM:&tbnh=109&tbnw=71&ei=VVqwTv7FLtCD-wbX0sH-AQ&prev=/search%3Fq%3Dclio%2Bmuse%26um%3D1%26hl%3Dru%26client%3Dopera%26sa%3DN%26rls%3Den%26tbm%3Disch&um=1&itbs=1	1
http://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0CCIQFjAA&url=http%3A%2F%2Fguides.library.cornell.edu%2Fscifinder&ei=VA_ITu61J4jj0QHo-pU3&usg=AFQjCNGLLwFEzl8J9XPc7ePC_Ot-pqOQEA	1
http://monde-de-foot.com/	1
http://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&ved=0CC0QFjAC&url=http%3A%2F%2Fguides.library.cornell.edu%2Fdea1500&ei=9cSyTsnPAobu0gHJioTUBA&usg=AFQjCNGcCj0eRcL1B8LpZpnmDiOorB20zA&sig2=QOMxhtCkN8PXG-Kau-pRUg	1
http://www.google.com/url?sa=t&rct=j&q=hip-hop%20bibliography&source=web&cd=1&ved=0CBoQFjAA&url=http%3A%2F%2Fguides.library.cornell.edu%2Fhiphopbibliography&ei=DTS8TpKnLcjkiAKpwf3bAQ&usg=AFQjCNEkOtgevCB2a7FMb8NnxFtgkZH6iw&sig2=zyHo_Uct9RyaPQ6FNGeKcg	1
http://guides.library.cornell.edu/american_government	1
http://www.google.com/url?sa=t&rct=j&q=fred%20muratori&source=web&cd=1&sqi=2&ved=0CCMQFjAA&url=http%3A%2F%2Fguides.library.cornell.edu%2Fprofile.php%3Fuid%3D1116&ei=fOn8TtG1G8rt0gHT55CaAg&usg=AFQjCNGhr9Q0QZgmfgIUoXP03c3Qf3w5dA	1
http://images.search.yahoo.com/images/view;_ylt=A0PDoTFHXxxP1GQAdn2JzbkF;_ylu=X3oDMTA3cnMybzJvBHNsawNpbWc-?back=http%3A%2F%2Fimages.search.yahoo.com%2Fsearch%2Fimages%3Fp%3Dmusic%26n%3D30%26ei%3Dutf-8%26y%3DSearch%2BImages%26tab%3Dorganic%26ri%3D2&w=1280&h=1024&imgurl=www.musicvenom.page4.me%2Fwhen-the-music-play--wallpaper.jpg&rurl=http%3A%2F%2Fwww.musicvenom.page4.me%2F&size=977.4+KB&name=Welcome+to+Music+Venom&p=music&oid=4a3954b83a876d1aa19f258af247da1d&fr2=&fr=&tt=Welcome%2Bto%2BMusic%2BVenom&b=0&ni=84&no=2&tab=organic&ts=&sigr=10vie676d&sigb=133b00q7p&sigi=11q2ajj46&.crumb=w1TVQXjtWhd	1
http://www.google.com/url?sa=t&rct=j&q=cornell%20ebook&source=web&cd=2&ved=0CDoQFjAB&url=http%3A%2F%2Fguides.library.cornell.edu%2Febooksandereaders&ei=eeP2ToDiDOPv0gGO1-iGAg&usg=AFQjCNE61EkccD5iRsH9D34JG-7hWdltsw	1
http://www.cornell.edu/search/?q=building+codes&submit=go&tab=	1
http://www.google.com/url?sa=t&rct=j&q=coml%201109%20cornell&source=web&cd=2&ved=0CCcQFjAB&url=http%3A%2F%2Fguides.library.cornell.edu%2Fcompl1109jr&ei=2SQ9T72OJ7G30gHVkLjWBw&usg=AFQjCNGDQ0I_CduJ7MY82EDFuQK8Q95x4Q	1
http://www.googlevsfacebook.net/2011/10/10/google-trafic-anyone-want-to-let-me-in-on-the-secret	1
http://www.google.com/url?sa=t&rct=j&q=bibliography%20on%20the%20history%20of%20hip%20hop&source=web&cd=1&ved=0CB0QFjAA&url=http%3A%2F%2Fguides.library.cornell.edu%2Fhiphopbibliography&ei=ArTCTqbBKtKWtwfxtYC6DQ&usg=AFQjCNEkOtgevCB2a7FMb8NnxFtgkZH6iw	1
http://www.cornell.edu/search/?q=biog+1105&submit=go&tab=	1
http://hyllmeter.theta.nu/profile.php?mode=viewprofile&u=686667	1
http://www.google.com.ph/search?q=Peer+to+Peer+Lending%3A+The+Relationship+Between+Language+Features%2C+Trustworthiness%2C+and+Persuasion+Success&hl=tl&gbv=2&ei=NvzZTpHmL8SaiAeIgc3EDQ&sa=N&oq=Peer+to+Peer+Lending%3A+The+Relationship+Between+Language+Features%2C+Trustworthiness%2C+and+Persuasion+Success&aq=f&aqi=&aql=&gs_sm=se&gs_upl=16391l17984l0l18203l3l3l0l0l0l0l0l0ll0l0	1
http://guides.library.cornell.edu/search.php?iid=41&c=0&gid=0&pid=259276&search=Kautilya%27s%20Arthasastra	1
http://www.google.com/url?sa=t&rct=j&q=cornell%20university%20library%20guides&source=web&cd=1&sqi=2&ved=0CBwQFjAA&url=http%3A%2F%2Fguides.library.cornell.edu%2F&ei=xoraTsm0Ccbb0QHN-qzjDQ&usg=AFQjCNE1m8VqXBhrB3kZD_6kUL-nRfGBWQ	1
http://www.google.nl/imgres?q=wallpaper+library&start=259&hl=nl&biw=1920&bih=1034&tbm=isch&tbnid=ZCDvgG9M5lADvM:&imgrefurl=http://guides.library.cornell.edu/english1168sp&docid=RMSvlEAZ7CNGaM&imgurl=http://www.dan-dare.org/FreeFun/Images/TheMatrixWallpaper1024.jpg&w=1024&h=768&ei=m7jwTuKRMZCdOsPMrZwB&zoom=1&chk=sbg&iact=rc&dur=339&sig=114658646130587556436&page=5&tbnh=119&tbnw=155&ndsp=64&ved=1t:429,r:22,s:259&tx=117&ty=61	1
http://www.google.com/url?sa=t&rct=j&q=characteristics%20of%20an%20empirical%20article&source=web&cd=2&ved=0CC0QFjAB&url=http%3A%2F%2Fguides.library.cornell.edu%2Fempiricalarticles&ei=42QqT-vOB4Pg2AWH682WDw&usg=AFQjCNH-uobDc2m_mQBUFfXmE4bWUuyhtg	1
http://www.google.com/search?hl=en&source=hp&q=walter+rodney+1981%2C+history&gbv=2&oq=walter+rodney+1981%2C+history&aq=f&aqi=&aql=&gs_sm=e&gs_upl=688l12286l0l13114l27l24l0l11l11l0l907l1283l3-1.6-1l2l0	1
http://www.google.com/url?sa=t&rct=j&q=cornell%20guide%20nba&source=web&cd=1&ved=0CCMQFjAA&url=http%3A%2F%2Fguides.library.cornell.edu%2Fnba5070&ei=Idw3T8v_B6b00gGxipGwAg&usg=AFQjCNHNPo8e9gY-6E9HEIXAnhUiaOV_LQ&sig2=7DaAKFuiYFjY6hGNomgt2A	1
http://www.google.com/url?sa=t&rct=j&q=advanced%20micro%20organizational%20behavior&source=web&cd=1&ved=0CCUQFjAA&url=http%3A%2F%2Fguides.library.cornell.edu%2FILROB7210&ei=PQC0TuqdB-nd0QGL8bGMBA&usg=AFQjCNEHjfuDmq4N05Ncimj4gyDG5MS9uQ&sig2=4jaKD4K2JXtTRz8N2NkX7Q	1
http://www.google.com/url?sa=t&rct=j&q=research%20methods%20in%20communication&source=web&cd=27&ved=0CFkQFjAGOBQ&url=http%3A%2F%2Fguides.library.cornell.edu%2Fcomm2820&ei=PMhFT5aEMuaeiQKLj6mFCQ&usg=AFQjCNGA3DMxH08raLpWOrVoLB9EcGhdEA	1
http://www.google.com/url?sa=t&rct=j&q=coml%201109-103&source=web&cd=1&ved=0CCAQFjAA&url=http%3A%2F%2Fguides.library.cornell.edu%2Fgarbage&ei=I7MTT-24LJHEsQLj5tjmAQ&usg=AFQjCNGMiDiMDDM87n4FF1Zm50u4Vj98-w&cad=rja	1
http://library.sau.edu/bestinfo/Majors/business/busstats.htm	1
http://www.google.be/search?sclient=psy-ab&hl=fr&site=&source=hp&q=cornell&btnG=Rechercher&pbx=1&oq=&aq=&aqi=&aql=&gs_sm=&gs_upl=	1
http://www.google.co.il/imgres?q=%D7%9E%D7%94%D7%92%D7%A8%D7%99%D7%9D&hl=iw&gbv=2&tbm=isch&tbnid=wqsN-nC7I2WdjM:&imgrefurl=http://guides.library.cornell.edu/egenealogy&docid=z64CfmYtyRNj7M&imgurl=http://olinuris.library.cornell.edu/sites/default/files/imported/lib1_b/ref_top_b/immigrants.jpg&w=531&h=420&ei=EYwJT_-9GouO4gS0h6ndCw&zoom=1&iact=hc&vpx=199&vpy=249&dur=63&hovh=200&hovw=252&tx=93&ty=160&sig=100694183258382378612&page=18&tbnh=157&tbnw=198&start=149&ndsp=9&ved=1t:429,r:6,s:149&biw=1024&bih=567	1
http://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0CB0QFjAA&url=http%3A%2F%2Fguides.library.cornell.edu%2F&ei=LtrTTqrZLcHL0QHy5enwAg&usg=AFQjCNE1m8VqXBhrB3kZD_6kUL-nRfGBWQ	1
http://guides.library.cornell.edu/content.php?pid=35229&sid=259221	1
http://www.bing.com/images/search?q=music&view=detail&id=134B99FC4BF296161B6F8D257618C5AC793C61B6&first=31&FORM=IDFRIR	1
http://www.facebook.com/l.php?u=http%3A%2F%2Fguides.library.cornell.edu%2Fzombies&h=vAQGoc67PAQGXakaC-0GsVnwGAe2cQw2NGukBRotGplQJ4Q	1
http://www.google.com/url?sa=t&rct=j&q=keith%20jenkins%20cornell&source=web&cd=1&sqi=2&ved=0CBwQFjAA&url=http%3A%2F%2Fguides.library.cornell.edu%2Fprofile.php%3Fuid%3D1097&ei=L0zWTt2OO-PV0QGdtLSaAg&usg=AFQjCNEJmOmuUEUapWJgDa7XRH6ZeSMCDQ	1
http://www.google.es/imgres?q=wallpaper+virtual&hl=es&safe=off&sa=X&biw=1366&bih=667&tbs=isz:l&tbm=isch&tbnid=ZCDvgG9M5lADvM:&imgrefurl=http://guides.library.cornell.edu/english1168sp&docid=RMSvlEAZ7CNGaM&imgurl=http://www.dan-dare.org/FreeFun/Images/TheMatrixWallpaper1024.jpg&w=1024&h=768&ei=KOEET8XvAYjMhAfVuKTPAQ&zoom=1	1
http://djstools.com/cerca/emg-hz	1
http://images.search.yahoo.com/images/view;_ylt=A0PDoTFc8cVO0kEAZNuJzbkF;_ylu=X3oDMTBlMTQ4cGxyBHNlYwNzcgRzbGsDaW1n?back=http%3A%2F%2Fimages.search.yahoo.com%2Fsearch%2Fimages%3Fp%3Dmusic%26ei%3Dutf-8%26fr%3Dsfp%26b%3D1%26tab%3Dorganic&w=1024&h=768&imgurl=2.bp.blogspot.com%2F_h31Zoh4OVwM%2FSxFExuSE7mI%2FAAAAAAAAABQ%2FCTpfVIAdOkA%2Fs1600%2FBob_Marley_wallpaper_picture_image_free_music_Reggae_desktop_wallpaper_1024.jpg&rurl=http%3A%2F%2Fguides.library.cornell.edu%2Fmusic1301&size=95+KB&name=Music+1301+-+MUSIC+1301%3A+Intro+to+World+Music+I%3A+Africa+and+the+...&p=music&oid=77dfd4eacaa274b932776e819e379956&fr2=&fr=sfp&tt=Music+1301+-+MUSIC+1301%3A+Intro+to+World+Music+I%3A+Africa+and+the+...&b=0&ni=54&no=28&tab=organic&ts=&sigr=11bhl6lbg&sigb=12kij3t5o&sigi=14o06huid&.crumb=8VVBhmN7b24	1
http://www.google.ca/url?sa=t&rct=j&q=mamrtha%20walker%20cornell%20niversity&source=web&cd=1&ved=0CCIQFjAA&url=http%3A%2F%2Fguides.library.cornell.edu%2Fprofile.php%3Fuid%3D1128&ei=oabdTqr2LqrL0QHRs9iqBw&usg=AFQjCNH9ITndmKeoTznnH5vySlRpM_MdJg	1
http://antonhans.myblog.de/antonhans/art/7889231/Die-Ketogene-Diat	1
http://www.bing.com/images/search?q=music&view=detail&id=B233D24B61D8B758BDDDDF744A3799E1D2B016C3&first=0&FORM=IDFRIR	1
http://forum.nerdzblog.com/addclic.php?idp=p1927&lien=http://www.pflanzen-versand.info	1
http://olinuris.library.cornell.edu/ref/engl105women.htm	1
http://www.google.com/url?url=http://guides.library.cornell.edu/index.php&rct=j&sa=X&ei=-0ogT57SL4L50gGhm_QF&ved=0CEIQ6QUoADAB&q=cornell+university+library+ebook&usg=AFQjCNFMtBms2UmVxq9LCS13-Cvr3nR_OA	1
http://www.bing.com/search?q=james+morris+knower+cornell+mann+library&src=IE-Address&adlt=strict	1
http://guides.library.cornell.edu/content.php?pid=181171&sid=2431290	1
http://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=2&ved=0CC8QFjAB&url=http%3A%2F%2Fguides.library.cornell.edu%2F&ei=ksdCT8ToH-To0QGAzay0Bw&usg=AFQjCNE1m8VqXBhrB3kZD_6kUL-nRfGBWQ&sig2=jOkbSho5KQTlB4xXQJgYxA	1
http://www.google.com/url?sa=t&rct=j&q=bionb%204130%20-%20molecules%20of%20social%20behavior%20%26%20emotion&source=web&cd=2&ved=0CCYQFjAB&url=http%3A%2F%2Fguides.library.cornell.edu%2Fbionb4130&ei=7jQeT9SnB8X1gge_o9StDw&usg=AFQjCNGbek6psRGfa9GkqJipJD8P0v_ZLw	1
http://www.google.com/imgres?q=afro+american+demonstration+against+the+vietnam+war&um=1&hl=en&client=firefox-a&sa=X&rls=org.mozilla:nb-NO:official&tbm=isch&tbnid=uAtPpgmVPX_CRM:&imgrefurl=http://guides.library.cornell.edu/amst1101bm&docid=ubQggGhhyjA6ZM&imgurl=http://www.thegrio.com/uploads/1971-Vietnam-War-protest-march.jpg&w=600&h=397&ei=cWgyT8qVM4GVOuOJkecG&zoom=1&iact=hc&vpx=896&vpy=10&dur=4179&hovh=183&hovw=276&tx=186&ty=111&sig=101916030315826346342&page=2&tbnh=144&tbnw=214&start=13&ndsp=16&ved=1t:429,r:4,s:13&biw=1211&bih=503	1
http://www.google.com/url?sa=t&rct=j&q=gender+memory+site%3A.edu&source=web&cd=1&ved=0CEEQFjAA&url=http%3A%2F%2Fguides.library.cornell.edu%2Fengl4521km&ctbs=rl%3A1%2Crls%3A1&ei=zc4WT4LcHaPn0QHOmqXrAg&usg=AFQjCNEUPOahPTiMd-CzaTLOo3RCnHzmLA	1
